SMILES,Kow,Kowwin,Wildman-Crippen LogP,LogP model (Meylan-Kowwin)-prediction,LogP model (MLogP)-prediction,LogP model (ALogP)-prediction
O=[N+]([O-])c1cc2ccccc2[n+]([O-])c1,0.56,0.82,1.3814,2.56,2.04,3.48
CC1CCCCC1O,1.83,2.05,1.5574,2.05,1.55,1.82
CCCCCCCCCC[N+](C)(C)C.[I-],-0.16,0.24,0.8372999999999999,,,
CC(=O)Nc1ccc(N(C)C)cc1,1.0,1.28,1.711,1.28,1.68,1.11
CC(=O)Nc1cccc(C(C)=O)c1,1.06,0.78,1.8476,0.78,1.33,0.69
CC(=O)Nc1cccc(Cl)c1C,1.82,1.73,2.60682,2.29,2.52,2.1
Cc1c([N+](=O)[O-])ncn1C,-0.11,0.97,0.6367199999999998,0.97,0.74,0.5
CC(=O)C=Cc1cccc([N+](=O)[O-])c1,1.88,1.86,2.197,1.57,2.13,1.78
COc1ccccc1C(=O)NN,0.25,-0.08,0.2987000000000001,-0.68,1.06,0.32
CC(=O)Nc1cccc(N(C)C)c1,1.29,1.28,1.711,1.28,1.68,1.11
Nc1ccn(C2C=CC(CO)O2)c(=O)n1,-1.55,-1.94,-0.7286000000000004,-0.92,-0.29,-0.91
Nc1ccn(C2CCC(CO)O2)c(=O)n1,-1.3,-1.72,-0.5046000000000002,-0.7,-0.2,-0.99
NC(=O)CN1CCCC1=O,-1.54,-1.4,-0.9059000000000004,-1.7,-0.77,-1.1
O=C(Cc1ccccc1)Nc1ccc(Br)cc1,3.7,3.7,3.630300000000002,3.47,3.76,3.4
Brc1ccc(-c2cc3ccccn3c2)cc1,5.43,5.23,4.368800000000003,4.55,3.49,4.49
Clc1ccc(-c2cc3ccccn3c2)cc1,5.2,4.99,4.259700000000002,4.3,3.37,4.41
Cc1ccc(-c2cc3ccccn3c2)cc1,4.96,4.89,3.914720000000002,4.2,3.1,4.23
COc1ccc(-c2cc3ccccn3c2)cc1,4.2,4.43,3.614900000000002,3.74,2.49,3.73
CC(C)NC(C)(C)C,1.56,2.1,1.7829,2.1,1.94,1.44
Nc1ncc(Cc2cc(Cl)c(Cl)c(Cl)c2)c(N)n1,3.64,3.15,3.192,3.15,3.17,3.59
C=Cc1cccc(CC)c1,4.11,3.93,2.892000000000001,3.93,3.47,3.32
Cc1ccc(C=C[N+](=O)[O-])cc1,2.66,2.49,2.24242,2.49,2.45,2.3
CN(C1CCCCC1)C1CCCCC1,3.71,4.58,3.5836000000000023,4.58,3.35,4.04
CCc1ccc(C2C(=O)c3ccccc3C2=O)cc1,3.92,3.85,3.411800000000002,3.42,3.1,3.76
O=C1c2ccccc2C(=O)C1c1nc2ccccc2cc1O,5.0,4.83,3.103200000000002,2.05,1.82,3.17
CC(C)(C)OCCO,0.39,0.46,0.7938000000000001,0.46,0.71,0.44
Cn1c(N)c(NC=O)c(=O)n(C)c1=O,-0.64,-1.36,-1.7654999999999998,-0.06,-0.89,-1.94
CCOC(CP(=O)(OCC)OCC)OCC,0.69,0.77,2.651600000000001,0.77,1.06,0.83
S=C=Nc1ccc(N=Nc2ccccc2)cc1,5.55,5.45,4.836300000000003,5.8,4.38,4.96
S=C=Nc1ccc2cc3ccccc3cc2c1,5.7,5.68,4.727300000000002,5.68,5.19,4.41
O=[N+]([O-])c1cccc2c1ccc[n+]2[O-],0.49,0.22,1.3814,2.56,2.04,3.48
CN(C)CC(c1ccccc1)c1ccccc1,3.58,3.36,3.3801000000000023,3.43,3.9,3.58
Cc1ccccc1C(=O)NN,0.22,0.19,0.5985200000000002,-0.21,1.6,0.83
CCCCCc1cc(O)c2c(c1)OC(C)(C)C1=C2CC(C)CC1,6.97,7.73,5.869500000000006,8.07,4.23,6.35
NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)O,-1.23,1.04,0.6319999999999999,0.82,0.99,0.92
CCCOC(=O)c1cccnc1,1.94,1.62,1.6484,1.62,1.12,1.41
Cn1c([N+](=O)[O-])cnc1COC(N)=O,-0.38,-0.37,-0.0764000000000001,-0.37,-0.03,-0.09
FC(F)(F)c1nc2c(Br)c(Br)c(Br)cc2[nH]1,4.08,4.87,4.869199999999999,4.87,4.07,4.94
Clc1nc2c(Cl)c(Cl)c(Cl)c(Cl)c2[nH]1,4.53,4.46,4.829899999999999,4.46,3.54,4.88
Clc1nc(Cl)c(Cl)[nH]1,1.85,1.99,2.3699000000000003,1.99,1.27,1.93
CC1OC(OC2C(C)OC(OC3C(C)OC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)C(OC=O)CC65O)C4)CC3OC=O)CC2OC=O)CC(OC=O)C1OC=O,3.16,0.68,3.121600000000007,-0.51,0.73,3.97
CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,1.74,-0.15,2.0795999999999992,-0.31,1.35,1.75
CSc1nc2ccc(Cl)cc2[nH]1,3.22,3.02,2.938200000000001,2.43,2.13,3.09
CC(C)NCC(O)COc1ccccc1,1.72,1.42,1.4243,1.42,1.67,1.63
CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,4.73,5.54,2.964900000000002,4.33,3.02,3.45
COP(=O)(OC)OC(C)=CC(=O)OC(C)c1ccccc1,3.3,2.89,3.6121000000000025,1.89,2.56,1.98
CN(C)C=C1OC(=O)C(C#N)=C1c1ccccc1,1.07,0.98,1.92358,0.98,1.21,1.41
CC(C)=CCNc1ncnc2c1ncn2C1OC(CO)C(O)C1O,1.3,0.97,-0.1841000000000003,-0.6,0.04,0.04
CCNCC(=O)Nc1c(C)cccc1C,1.32,0.96,1.85144,0.96,1.98,1.96
Clc1ccc(C2NCCS2)cc1,2.1,2.08,2.6750000000000007,2.08,2.42,2.66
CCC(CC)C1=Nc2ccccc2S(=O)(=O)N1,1.88,2.26,2.4447,2.78,1.96,2.57
CCC(CC)C(=O)Nc1ccccc1S(N)(=O)=O,1.62,1.5,1.7087,1.37,1.71,1.82
Cc1nc(N)nc(N)c1-c1ccc(Cl)c(Cl)c1,2.82,2.56,2.9232200000000006,2.56,2.91,2.75
C=C(C)C1CCC(C)C(=O)C1,2.85,2.86,2.567800000000001,2.86,2.25,2.4
CN(C)P1(=O)N(C)CCN1C,0.02,-0.33,0.5332999999999999,-0.33,0.96,-1.3
COCC(C)OC,-0.09,0.21,0.6677000000000001,0.21,0.33,0.3
CCOC(=O)c1cccc(O)c1,2.47,2.49,1.5689,1.84,1.78,1.77
CC12CCC(C1)C(C)(C)C2=O,3.52,3.04,2.401700000000001,2.68,2.36,2.36
O=C1c2ccccc2C(=O)C1c1ccc2ccccc2n1,4.1,4.21,3.397600000000001,2.53,2.36,3.43
O=C(c1ccccc1)C(O)c1ccccc1,2.13,1.84,2.602900000000001,1.84,2.43,2.72
CCCCN(CCOC(C)=O)c1ccc(N=Nc2c(C#N)cc([N+](=O)[O-])cc2C#N)c(C)c1,5.5,5.83,5.231580000000005,5.61,2.85,5.67
Cc1cc(=O)[nH]o1,0.46,0.395,0.2763199999999999,-0.24,-0.34,-0.43
CCCCCCCCCCCCN1CC(C(=O)O)CC1=O,2.6,4.48,3.8404000000000025,4.48,3.71,4.11
Brc1ccc2[nH]ccc2c1,3.0,2.94,2.930400000000001,2.94,2.49,2.87
COc1cc(C(=O)C=CN2CC=CC2)cc(OC)c1OC,1.77,1.32,2.2806000000000006,2.37,1,1.96
COP(=O)(OC)Oc1ccccc1,1.22,1.17,2.4663000000000004,1.17,2.01,1.38
CN(C)c1ccc(O)c2c1CC1CC3C(N(C)C)C(O)=C(C(N)=O)C(=O)C3(O)C(O)=C1C2=O,0.05,-0.42,0.1866000000000016,-3.38,-1.17,-0.12
C=CC(=O)NCCc1cnc[nH]1,-0.21,-0.08,0.2543999999999998,-0.08,0.14,-0.13
Cc1nc(Cl)c(C#N)cc1-c1ccccc1,3.24,3.31,3.5821000000000023,3.47,2.31,3.23
c1ccc(Cn2cccn2)cc1,1.78,2.31,1.9314,2.31,1.91,2.06
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CC#N)C2SC1,-0.45,-1.12,-0.7982199999999993,-2.78,-0.38,-1.1
C=C1C(=O)OC2C1C(OC(=O)C(C)=CC)CC1(CO1)C1C(OC(C)=O)C=C(C)C21O,0.76,0.58,1.3737999999999997,1.98,1.73,1.29
N#CC(Br)(Br)C(N)=O,0.8200000000000001,1.01,0.48138,-0.86,0.02,0.7
CC1OC(OC2C(Oc3cc(O)c4c(c3)OC(c3ccc(O)cc3)CC4=O)OC(CO)C(O)C2O)C(O)C(O)C1O,-0.44,-0.52,-1.165200000000001,-1.7,-2.45,-0.47
CC(=O)OCN1C(=O)c2cccc3cccc(c23)C1=O,2.34,2.29,1.9564,2.84,2.21,1.59
C=C1C(=O)OC2CC3=CC(CC4(C)OC4C(O)C12)OC3=O,-0.64,-0.67,0.2481999999999997,0.94,0.97,0.19
CC=CC(=O)Nc1ccc(Cl)c(Cl)c1,3.63,3.16,3.508000000000001,3.16,3.27,3.38
CCCCC(=O)Nc1ccccc1,2.61,2.57,2.815300000000001,2.57,2.54,2.53
COP(N)(=O)SC,-0.8,-0.93,1.0626,-0.93,-0.82,-0.27
CC(=O)Nc1cccc(NC(C)=O)c1,0.5,0.21,1.6034,0.21,1.19,0.07
Cc1c(-c2ccccc2)ssc1=S,3.95,3.76,4.514510000000001,4.63,2.99,4.1
O=C(Nc1ccc(Cl)c(Cl)c1)c1ccccc1,4.42,3.99,4.245700000000002,4.29,4.17,3.94
CCCCCCCC[n+]1ccccc1.[I-],-0.84,-1.13,0.3386000000000004,,,
CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O,4.69,4.14,3.878200000000003,4.31,1.56,3.54
CC(C)CN1CCOCC1,1.17,1.05,0.9746,1.05,1,1.2
c1ccc(CN2CCOCC2)cc1,1.58,1.36,1.5188,1.36,1.56,1.59
S=C=Nc1ccc(C=Cc2ccccc2)cc1,5.85,5.86,4.591300000000003,5.86,5.27,4.58
CC(C)CC(N)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)O,-0.94,2.53,1.5062000000000015,2.93,1.42,2.4
C1=C(c2ccccc2)CCNC1,1.99,2.08,2.0633,2.74,2.35,1.87
CCCc1ccc([N+](=O)[O-])cc1,3.45,3.34,2.547300000000001,3.34,2.8,3.12
CC(=O)c1ccc(N2CCCCC2)cc1,3.13,3.21,2.879500000000001,3.21,2.03,2.65
CCN(CC)C(=O)c1ccccc1Cl,2.1,2.36,2.822000000000001,3.04,3.09,2.61
Cc1nonc1-c1ccccc1,2.59,2.48,2.04502,3.63,1.58,1.83
Nc1nonc1-c1ccccc1,1.81,1.88,1.3188,2.17,1.13,1.34
Cc1nc(-c2ccccn2)no1,0.79,0.85,1.44002,1.01,0.46,0.77
CSc1ccc(NC(C)=O)cc1,2.03,1.7,2.3669,1.65,2.21,1.49
O=C(NCc1ccccc1)c1ccco1,1.81,2.03,2.2096,2.28,1.42,2.02
CCCCNC(=O)c1cccnc1,0.9,1.49,1.6115,1.49,1.02,1.22
CNP(=O)(OC)Oc1ccc(Cl)cc1Cl,2.41,2.03,3.3461000000000016,2.03,3.17,2.25
CCN(CC)CCOC(=O)C=Cc1ccccc1,3.61,3.04,2.5848000000000004,3.04,2.83,2.99
CN1C(=O)CN=C(C2=CCCCC2)c2cc(Cl)ccc21,3.2,3.67,3.6059000000000014,4.79,2.71,3.81
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)COc3ccccc3)C2SC1,0.26,0.36,0.3671000000000002,-0.56,0.98,0.55
N#CC(C#N)=C(c1ccccc1)c1ccccc1,3.55,3.08,3.535660000000002,2.68,2.79,3.49
CN(C)C(=O)COc1ccccc1,0.8,0.76,1.1536,0.76,1.41,1.29
CCOC(=O)CCCOc1ccc(Cl)cc1C,4.26,4.28,3.3705200000000017,4.28,3.19,3.59
CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,6.14,7.11,5.1520000000000055,6.08,3.91,4.93
COc1ccc(C(O)C(=O)O)cc1,0.63,0.65,0.8131999999999999,0.28,0.71,0.91
CN(C)C(=O)OCc1ccccc1,2.16,2.07,1.8848,2.07,2.36,1.81
CNC(=O)c1ccc(S(N)(=O)=O)cc1,-0.31,-0.42,-0.3063999999999997,-0.42,0.51,-0.13
CCC(CO)n1cnc2c(N)ncnc21,0.14,-0.24,0.3519,-0.4,0.29,-0.01
Cc1ccc(S(=O)(=O)N(C)C(=O)c2ccccc2)cc1,2.95,2.97,2.4559200000000008,2.97,3.05,2.88
COc1ccccc1C=CC(C)=O,2.42,2.12,2.2974,1.83,2.05,1.87
COc1ccc(C(C)c2ccc(OC)cc2)cc1,4.52,4.31,3.8556000000000026,4.83,3.56,4.02
CCOP(=S)(OCC)SCS(=O)C(C)(C)C,2.21,2.35,3.5218000000000025,2.76,1.03,2.41
O=NN1CC=CC1,0.26,0.02,0.5396000000000001,0.02,0.06,0.38
CCN(C)N=O,0.04,-0.15,0.6194999999999999,-0.15,0.11,0.44
COC(=O)Nc1nc2ccccc2[nH]1,1.52,1.55,1.7411999999999996,0.99,1.78,1.65
C=C(C)C1CCC(C)(O)C1C,2.87,3.34,2.3596000000000004,3.34,2.36,2.33
CC=C(C)C(=O)OC1CC(OC(C)=O)C2(C(=O)OC)COC3C2C12COC(O)(C(=O)OC)C2C(C)(C12OC1(C)C1CC2OC2OC=CC21O)C3O,1.09,-0.77,-0.2030999999999945,-0.43,0.19,-1.64
S=C([S-])NCCNC(=S)[S-].[Zn+2],1.3,-0.39,-0.1733000000000001,,,
COc1ccc(C(O)(c2cncnc2)C2CC2)cc1,1.91,1.99,2.1311,0.96,1.81,1.72
Oc1ccc(C(c2ccc(O)cc2)c2nccs2)cc1,2.96,3.41,3.7345000000000015,3.92,2.17,3.22
O=NN(CCCl)C(=O)NC1CCCCC1,2.83,2.96,2.250900000000001,2.96,1.78,2.39
C=C(C)C(=O)OC1CC2=CC(CC3(C)OC3C3OC(=O)C(=C)C13)OC2=O,0.69,0.39,1.3752,2.84,1.81,1.72
Cc1cc(C)c(N(C)C)c(C)c1,4.41,3.81,2.677860000000001,3.81,3.1,3.45
Clc1ccccc1-c1ccccc1Cl,4.97,5.05,4.660400000000002,5.05,4.95,4.68
CC(=O)Oc1cccc(Cl)c1,2.32,2.23,2.2653,2.23,2.62,2.26
CC(=O)Oc1ccc(C(C)=O)cc1,1.29,1.27,1.8145,1.27,1.73,1.34
CC(CCC(=O)NCC(=O)O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CCC12C,2.15,3.95,3.594100000000002,4.29,3.22,3.26
Cc1cccc(C(=O)NN)c1,0.74,0.92,0.5985200000000002,-0.21,1.6,0.83
CC(=O)Nc1cccs1,1.1,0.92,1.7064999999999997,0.92,0.64,0.74
CC(=O)Nc1ncccn1,-0.75,-0.16,0.4349999999999998,-0.95,0.12,-0.31
CCOP(=S)(Oc1ccc(C#N)cc1)c1ccccc1,4.29,4.2,3.6085800000000017,4.86,2.72,3.93
S=C1CCCCN1,0.13,0.51,1.0873,0.51,0.67,0.98
CCOP(=S)(OCC)SCSC(C)(C)C,4.48,4.49,4.506300000000004,4.9,1.97,3.52
CCc1cc(OP(=S)(OC)OC)ccc1[N+](=O)[O-],3.74,3.79,3.053300000000002,4.45,2.14,3.12
COP(=O)(OC)Oc1ccc([N+](=O)[O-])c(C(C)C)c1,2.57,2.44,3.4979000000000022,2.44,2.89,2.47
OC1CC2C=CC1C2,0.99,1.31,0.9433,1.65,1.4,0.8
Cn1c(=O)[nH]c(=O)c2c1[nH]c(=O)n2C,-1.33,-1.04,-1.7463999999999995,-0.79,-0.49,-1.35
O=C(Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1)c1ccccc1,0.3,-0.61,-0.8929,0.95,-0.2,-0.74
CCCCCOC(=O)c1ccc(N)cc1,3.48,3.27,2.6158,3.27,2.66,2.72
NC(=O)Nc1cccc(C(F)(F)F)c1,2.31,1.67,2.1960000000000006,1.67,2.34,1.68
ClCC(Cl)(Cl)CCl,2.72,3.42,2.637900000000001,3.42,2.96,2.6
COC(=O)c1ccoc1,1.28,1.2,1.0662,1.2,0.21,0.79
C[Si](C)(C)c1ccc(O)cc1,3.84,3.83,1.9374,3.83,2.78,3.24
CN(NC(=S)Nc1ccccc1)C(=O)c1ccccc1,2.47,2.24,2.660200000000001,2.24,3.13,2.88
O=C(Cc1ccccc1)Nc1cccc(Br)c1,3.77,3.7,3.630300000000002,3.47,3.76,3.4
O=C(Cc1ccccc1)Nc1cccc([N+](=O)[O-])c1,2.93,3.34,2.7760000000000007,2.4,2.96,2.54
O=C(Cc1ccccc1)Nc1ccc([N+](=O)[O-])cc1,3.18,3.34,2.7760000000000007,2.4,2.96,2.54
O=C(Nc1ccccc1)NC1CC1,1.65,1.97,1.9705,0.94,1.83,1.44
O=C(Nc1ccccc1)NC1CCCC1,2.65,2.95,2.750700000000001,2.95,2.4,2.35
CSc1ncnc2c1ccn2C1OC(CO)C(O)C1O,0.09,0.4,-0.2353000000000007,-1.53,-0.4,0.05
CN(C)C(=O)C=Cc1ccccc1,1.73,1.5,1.788,1.5,2.19,1.71
CN(C)C(=O)c1ccco1,0.41,-0.15,0.9814,0.78,0.16,0.64
CCN(CC)C(=O)C(Cl)=C(C)OP(=O)(OC)OC,0.79,1.38,2.7426000000000013,0.38,1.59,0.64
O=[N+]([O-])c1ccc(ON=Cc2cc(Br)c(O)c(Br)c2)c([N+](=O)[O-])c1,3.3,3.55,4.146500000000001,4.93,3.42,4.31
CC(=O)OCCn1c([N+](=O)[O-])cnc1C,0.3,1.0,0.66282,1,0.59,0.08
CCCSP(=O)(OCC)SCCC,3.59,3.14,4.417400000000003,3.14,1.65,3.23
CSc1ccc(C(=O)O)cc1,2.74,2.48,2.1067,2.42,2.3,1.98
O=NN(CCCl)C(=O)Nc1ccccc1,2.49,2.49,2.4407000000000005,2.49,2.17,2.11
CNC(=S)NNc1ccccc1,1.17,1.05,1.1073999999999995,1.05,1.6,1.74
Nc1ccc(O)c2ncccc12,-0.11,0.39,1.5226,-0.12,0.89,1
NCCCCc1ccccc1,2.4,2.54,1.968,2.54,2.55,2.17
CN(c1ccccc1)S(C)(=O)=O,1.02,1.74,1.0824,1.74,1.52,1.46
Cc1nc([N+](=O)[O-])cn1C,-0.24,0.97,0.6367199999999998,0.97,0.33,0.66
O=[N+]([O-])c1cn(Cc2ccccc2)cn1,1.36,2.13,1.8396,2.13,2.17,1.94
COc1ccc(N)c(S(=O)(=O)O)c1,-3.49,-2.0,0.5241,-2,0.12,0.03
CCCCCN(CCCCC)N=O,3.86,3.29,3.350200000000002,3.29,2.66,3.66
NCCc1ccncc1,-0.01,0.02,0.5827999999999998,0.37,0.32,0.11
C=CC(=O)NCCN1CCOCC1,-0.55,-1.03,-0.3792,-1.03,-0.17,-0.1
O=C(O)c1ccccc1Nc1cccc(Cl)c1,5.43,4.83,3.7818000000000014,3.82,3.48,3.65
CCOP(=O)(OCC)SCc1ccccc1,3.21,2.73,4.100900000000003,2.73,2.25,2.67
Cc1cccc(C(=O)N2CCCCC2)c1,2.6,2.64,2.621120000000001,3.32,2.7,2.65
COc1ccc(C=NNC(=N)N)cc1,0.29,0.49,0.51217,0.14,1.05,0.58
N=C(N)NN=Cc1ccc(Cl)cc1,0.96,1.06,1.15697,0.7,1.84,1.26
CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,3.35,3.51,3.2081000000000017,2.79,3.07,2.92
CCN1CC=C(c2ccccc2)CC1,3.18,3.14,2.795600000000001,3.44,2.91,2.76
O=C(Nc1ccccc1C(=O)O)c1ccccc1O,3.94,4.19,2.3427,3.18,2.21,1.95
O=C(O)c1ccccc1NC(=O)c1c(O)cccc1O,3.52,4.49,2.0483000000000007,3.47,1.44,1.68
Cn1nnc2ccccc21,1.13,1.14,0.9683,0.96,1.32,1.64
CCCCC(CC)CN1C(=O)C2C(C1=O)C1(C(C)C)C=CC2(C)CC1,5.96,6.07,4.8163000000000045,5.25,4.24,4.7
CC1(C)CC(=O)C=C(N2CCCCC2)C1,2.83,2.69,2.745300000000001,2.41,2.21,2.16
CON(C)C(=O)Nc1ccc(Br)c(Cl)c1,3.09,3.15,3.127600000000002,3.15,3.2,2.41
CC(C)c1ncc([N+](=O)[O-])[nH]1,0.9,1.33,1.4413,1.33,0.71,1.14
CC=CCCCCC,4.51,4.06,3.142800000000002,4.06,3.15,3.58
O=C1NC(=S)SC1=Cc1ccc([N+](=O)[O-])o1,0.74,0.53,1.6766,1,0.37,2.26
O=[N+]([O-])c1ccc(C=Cc2cccc(CO)n2)o1,1.37,1.61,2.2455000000000003,1.61,1.08,2.33
CC1(C)Cc2cccc([N+](=O)[O-])c2O1,3.33,3.2,2.3083,3.2,2.3,2.37
CS(=O)(=O)OCCCNCCCOS(C)(=O)=O,-1.71,-1.19,-0.6913999999999982,-1.19,-0.57,-1.2
NC(=O)c1cccnc1N,0.88,-0.11,-0.2373000000000002,-1.37,-0.42,-0.53
CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)N(CC)C1,2.51,2.5,0.7796000000000007,0.1,0.47,1.73
c1cncc(CCN2CCCCC2)c1,1.66,2.05,2.1100000000000003,2.41,1.84,1.99
CCOC(=O)c1cn2nc(OP(=S)(OCC)OCC)cc2nc1C,3.8,3.8,2.890720000000001,2.75,1.52,0.47
CC1=Nc2ccc(Br)cc2S(=O)(=O)N1,1.37,1.26,1.7909000000000002,1.78,1.5,1.28
CC(C)(C)C1=Nc2ccc(Cl)cc2S(=O)(=O)N1,2.4,2.37,2.708,2.9,2.23,2.74
O=S1(=O)NC(C2CC2)=Nc2cc(Cl)ccc21,1.98,1.81,2.0719,-0.24,1.55,1.95
CC1=CCC2C(C1)C2(C)C,4.38,4.61,2.9987000000000013,4.27,3.37,2.87
CCCCCCOC(=O)c1ccc(N)cc1,3.96,3.76,3.0059000000000013,3.76,2.93,3.18
N#Cc1nccnc1C#N,0.38,0.13,0.2199599999999999,-0.97,-1.85,0.14
CC(N)C(=O)N1CCCC1C(=O)O,-2.71,-0.67,-0.5907999999999998,-0.67,-0.46,-0.63
CC(=O)Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,-1.35,-2.51,-2.1867999999999985,-0.95,-1.54,-2.41
CSC(=O)Nc1ccccc1,2.4,2.15,2.5815,1.64,1.63,2.15
CCCCCCCC[n+]1ccccc1C.[I-],-0.77,-0.58,0.6470199999999999,,,
CC(C)NCC(O)COc1cccc2[nH]ccc12,1.75,1.48,1.9055999999999995,1.48,1.22,1.93
C=CC(=O)OCCOCCO,-0.3,-0.52,-0.2755000000000002,-0.52,-0.02,0.05
CNC(=O)Oc1cc(Cl)cc(Cl)c1,3.03,2.46,2.7116000000000007,2.46,3.17,2.92
CNC(=O)Oc1ccccc1Br,1.77,1.8,2.1673,2.06,2.75,2.34
CNC(=O)Oc1ccccc1I,1.94,2.08,2.0094000000000003,2.34,2.9,2.17
CNC(=O)Oc1ccc(Br)cc1,2.17,2.06,2.1673,2.06,2.75,2.34
CNC(=O)Oc1ccc(I)cc1,2.46,2.34,2.0094000000000003,2.34,2.9,2.17
CCOc1ccc(OC(=O)NC)cc1,1.63,1.74,1.8035,1.74,2.09,1.93
CNC(=O)Oc1cccc(Br)c1,2.25,2.06,2.1673,2.06,2.75,2.34
Cc1ccc(C)c(Cc2ccccc2)c1,5.65,5.11,3.8942400000000026,5.34,4.67,4.78
O=[N+]([O-])c1nccn1CC(O)CCl,0.15,0.12,0.3909999999999999,0.12,0.7,0.51
COCC(O)Cn1ccnc1[N+](=O)[O-],-0.37,-0.9,-0.2014,-0.9,-0.06,-0.28
O=[N+]([O-])c1nccn1CC(O)CF,-0.52,-0.19,0.1216999999999999,-0.19,0.53,0.25
CC(O)Cn1ccnc1[N+](=O)[O-],-0.16,-0.13,0.1720999999999999,-0.13,0.35,0.2
O=[N+]([O-])c1nccn1CC(O)CO,-0.96,-1.19,-0.8555000000000004,-1.19,-0.41,-0.69
Cc1ccc(C(=O)CCN2CCCCC2)cc1,3.55,3.28,3.053720000000002,3.28,2.55,3.23
NC1CCc2ccccc2C1O,0.86,0.65,0.9934999999999998,0.65,1.66,0.98
CC1=C(C(N)=O)SCCO1,-0.22,-0.77,0.4666000000000001,-1.17,-0.37,-0.37
CCOP(=S)(OCC)Oc1cnc2ccccc2n1,4.44,3.04,3.3061000000000016,3.7,1.44,2.98
CC1CCCN(N=O)C1,0.99,1.14,1.3997,1.14,0.96,1.33
OCC=CC#CC#Cc1ccccc1,2.48,2.91,1.59,3.44,3.13,2.87
C=CCc1ccccc1OCC(O)CNC(C)C,3.1,2.81,2.1528,2.81,2.37,2.64
COC(=O)c1c(F)cccc1F,1.96,2.23,1.7514,2.23,2.89,2.1
CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl,2.59,2.89,4.026200000000004,2.89,3.23,2.78
O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl,3.65,3.65,4.682900000000004,3.65,4.03,3.73
O=[N+]([O-])c1ccc2c(ccc[n+]2[O-])c1,0.39,0.22,1.3814,0.06,2.12,1.12
CC=CC#CC#Cc1ccccc1,4.76,4.37,2.6176000000000013,4.91,4.15,3.96
CCOC(=O)Nc1cccc(OC(=O)Nc2ccccc2)c1,3.39,3.22,3.8659000000000017,3.22,3.71,3.28
COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1,3.59,3.27,3.784220000000002,3.27,3.71,3.42
Cc1ccc(C(=O)N2CCCCC2)cc1,2.8,2.64,2.621120000000001,3.32,2.7,2.65
Cc1cccc2nccnc12,2.04,1.66,1.93822,1.66,1.18,1.78
Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,5.17,5.38,4.090220000000002,4.36,3.74,4.14
COC(=O)Nc1ccccc1[N+](=O)[O-],2.1,2.15,1.7730999999999997,1.57,1.92,1.49
CSC(C)=NO,1.12,1.1,1.157,0.7,1.72,0.14
Cc1ncc([N+](=O)[O-])n1CCc1ccncc1,0.06,1.98,1.73742,1.98,1.28,1
CC(=O)Nc1ccc(O)c(C(C)C)c1,1.71,1.72,2.474,1.37,1.97,1.88
N#CCc1ccsc1,1.26,1.38,1.81418,1.38,0.85,1.41
FC(F)(F)c1nc2ncccc2[nH]1,1.38,1.17,1.9767,1.01,0.88,1.74
CC=NN(C(=O)c1ccccc1)c1ccccc1,2.76,3.61,3.339100000000002,3.55,3.53,2.56
FC(F)OC(F)(F)C(F)Cl,2.1,2.06,2.3528,2.06,1.77,2.67
CN(C)c1nc2ccccc2o1,2.1,2.51,1.8938,1.9,1.84,2.06
CC(=O)Oc1ccc(N)cc1,0.45,0.67,1.1941,0.67,1.47,0.85
O=NN(CCCl)C(=O)NC1CCC(NC(=O)N(CCCl)N=O)CC1,2.74,2.75,2.1612,2.75,1.79,2.05
O=NN(CCCl)C(=O)Nc1ccc(Cl)cc1,3.16,3.14,3.094100000000002,3.14,2.73,2.78
O=NN(CCF)C(=O)NCCCl,0.96,1.13,0.8876999999999999,1.13,1.04,0.94
O=NN(CCF)C(=O)NC1CCC(NC(=O)N(CCF)N=O)CC1,1.34,2.13,1.6226,2.13,1.53,1.52
O=NN(CCCl)C(=O)NC1CCC(=O)NC1=O,0.37,-1.05,-0.2766000000000002,-0.65,-0.18,-0.12
O=NN(CCCl)C(=O)NC1CCCC1,2.2,2.47,1.8608,2.47,1.48,1.94
CC1CCC(NC(=O)N(CCCl)N=O)CC1,3.3,3.38,2.496900000000001,3.38,2.07,2.65
