SMILES,Kow,Kowwin,Wildman-Crippen LogP,LogP model (Meylan-Kowwin)-prediction,LogP model (MLogP)-prediction,LogP model (ALogP)-prediction,mols,carboxylic acid,amide,ester,benzene,ketone,halogen,primary amine,secondary amine,tertiary amine,aliphatic hydroxyl,unbranched alkane >4,alkyl halide,nitrile,nitro,sulfide,sulfonamide,ether,aromatic hydroxyl,aromatic nitrogen,aromatic amine,aniline,phenol,bicyclic,rings,saturated rings,aromatic rings,consensus logp,Kowwin error,Wildman-Crippen error,Meylan-Kowwin error,MLogP error,ALogP error,consensus logp error
CN(C)CCC(c1ccccc1)c1ccc(C(C)(C)C)cc1,5.1,5.76,5.067700000000005,6.27,5.06,5.37,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DAA40>,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,5.505540000000001,0.6600000000000001,0.03229999999999489,1.17,0.040000000000000036,0.27000000000000046,0.4055400000000011
CN(C)CCCC(c1ccccc1)c1ccc(C(C)(C)C)cc1,5.72,6.25,5.457800000000006,6.76,5.28,5.82,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DAAB0>,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,5.913560000000001,0.5300000000000002,0.26219999999999377,1.04,0.4399999999999995,0.10000000000000053,0.1935600000000015
CN(C)CCN(Cc1ccc(C(C)(C)C)cc1)c1ccccc1,5.34,5.19,4.552300000000004,5.49,4.45,5.11,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DAB20>,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,4.9584600000000005,0.14999999999999947,0.7876999999999956,0.15000000000000036,0.8899999999999997,0.22999999999999954,0.3815399999999993
CN(C)C(=O)Nc1cccc(OCCc2ccccc2)c1,3.39,3.66,3.401600000000002,3.66,3.29,3.04,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DAB90>,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,2,3.41032,0.27,0.011600000000001831,0.27,0.10000000000000009,0.3500000000000001,0.020319999999999894
Clc1cc(Cl)c2c(oc3ccc(Cl)c(Cl)c32)c1Cl,6.51,6.94,6.853000000000001,6.94,5.14,6.66,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DAC00>,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,6.506600000000001,0.4300000000000006,0.34300000000000086,0.4300000000000006,1.37,0.15000000000000036,0.0033999999999991815
NC(CC12CC3CC(CC(C3)C1)C2)C(=O)O,0.43,0.57,2.0047999999999995,1.25,2.3,1.85,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DAC70>,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1.5949599999999997,0.13999999999999996,1.5747999999999995,0.8200000000000001,1.8699999999999999,1.4200000000000002,1.1649599999999998
Cc1cccc2nc3n(c(=O)c12)CCC3,1.59,1.71,1.65112,2.4,1.64,1.78,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DACE0>,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,3,0,2,1.836224,0.11999999999999988,0.06111999999999984,0.8099999999999998,0.04999999999999982,0.18999999999999995,0.246224
N#Cc1cc(-c2ccncc2)cnc1Cl,1.74,1.57,2.668680000000001,1.9,0.94,1.8,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DAD50>,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,2,1.7757360000000002,0.16999999999999993,0.9286800000000011,0.15999999999999992,0.8,0.06000000000000005,0.03573600000000021
COc1ncc(-c2ccncc2)cc1C#N,2.02,1.46,2.02388,1.79,0.54,1.45,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DADC0>,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,2,0,0,0,0,2,0,2,1.452776,0.56,0.0038800000000001056,0.22999999999999998,1.48,0.5700000000000001,0.567224
COC(=O)Cn1cnc([N+](=O)[O-])n1,-0.38,-0.86,-0.6406999999999998,-0.86,0.81,0.13,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DAE30>,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0,0,1,0,3,0,0,0,0,1,0,1,-0.28413999999999995,0.48,0.2606999999999998,0.48,1.19,0.51,0.09586000000000006
CCOC(=O)c1cnc2n(c1=O)CCC(C)C2,0.66,0.28,1.0023,2.08,0.95,0.59,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DAEA0>,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,1,2,0,1,0.9804600000000001,0.38,0.34229999999999994,1.42,0.2899999999999999,0.07000000000000006,0.3204600000000001
CC(C)OCC(O)Cn1ccnc1[N+](=O)[O-],0.51,0.01,0.5771999999999999,0.01,0.59,0.44,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DAF10>,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,1,0.32543999999999995,0.5,0.06719999999999993,0.5,0.07999999999999996,0.07,0.18456000000000006
COCCn1ccnc1[N+](=O)[O-],0.12,0.15,0.4377,0.15,0.35,0.23,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DAF80>,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,1,0.26354,0.03,0.3177,0.03,0.22999999999999998,0.11000000000000001,0.14354
O=[N+]([O-])c1nccn1CCCOc1ccccc1,2.38,2.65,2.2604,2.65,2.23,2.05,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DAFF0>,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,1,0,2,0,0,0,0,2,0,2,2.36808,0.27,0.1195999999999997,0.27,0.1499999999999999,0.33000000000000007,0.01191999999999993
CC(=O)Cn1ccnc1[N+](=O)[O-],-0.34,-0.64,0.3802999999999998,-0.64,0.26,0.01,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DB060>,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,1,-0.12594000000000002,0.3,0.7202999999999998,0.3,0.6000000000000001,0.35000000000000003,0.21406
CCOCCn1ccnc1[N+](=O)[O-],0.53,0.64,0.8278000000000001,0.64,0.7,0.58,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DB0D0>,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,1,0.67756,0.10999999999999999,0.29780000000000006,0.10999999999999999,0.16999999999999993,0.04999999999999993,0.14756000000000002
O=[N+]([O-])c1nccn1CCOc1ccccc1,1.89,2.16,1.8703,2.16,1.95,1.99,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DB140>,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,1,0,2,0,0,0,0,2,0,2,2.02606,0.27000000000000024,0.01969999999999983,0.27000000000000024,0.06000000000000005,0.10000000000000009,0.1360600000000003
COCC(O)Cn1cc([N+](=O)[O-])nc1C,-0.36,-0.35,0.1070200000000001,-0.35,-0.13,0.02,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DB1B0>,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,1,-0.14059599999999997,0.010000000000000009,0.4670200000000001,0.010000000000000009,0.22999999999999998,0.38,0.21940400000000002
CS(=O)(=O)CCn1ccnc1[N+](=O)[O-],-1.3,-1.02,-0.1641000000000001,-1.02,-0.18,-0.04,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DB220>,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,1,-0.48482000000000014,0.28,1.1359,0.28,1.12,1.26,0.8151799999999999
O=[N+]([O-])c1nccn1CCS(=O)(=O)c1ccccc1,0.52,0.64,1.2652,0.64,1.44,1.53,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DB290>,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,2,1.10304,0.12,0.7452000000000001,0.12,0.9199999999999999,1.01,0.58304
CNC(=O)ON=Cc1ccc(Cl)cc1,2.27,2.26,2.0299,1.67,2.55,2.19,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DB300>,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2.1399799999999995,0.010000000000000231,0.24009999999999998,0.6000000000000001,0.2799999999999998,0.08000000000000007,0.13002000000000047
Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,3.43,3.5,1.95092,0.65,0.22,0.74,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DB370>,0,1,0,1,0,0,0,1,2,1,0,0,0,0,0,1,0,0,1,0,1,0,1,3,0,2,1.412184,0.06999999999999984,1.4790800000000002,2.7800000000000002,3.21,2.6900000000000004,2.017816
CCSc1c(OC)cc(Cc2cnc(N)nc2N)cc1OC,1.79,2.47,2.3610000000000007,2.42,1.87,2.45,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DB3E0>,0,0,0,1,0,0,2,0,2,0,0,0,0,0,1,0,2,0,2,0,2,0,0,2,0,2,2.3142000000000005,0.6800000000000002,0.5710000000000006,0.6299999999999999,0.08000000000000007,0.6600000000000001,0.5242000000000004
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1-n1cccc1,1.78,2.03,2.0397,2.03,1.45,2.44,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DB450>,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0,0,2,0,3,0,2,0,0,3,0,3,1.9979399999999998,0.24999999999999978,0.2596999999999998,0.24999999999999978,0.33000000000000007,0.6599999999999999,0.2179399999999998
Nc1ccn(C2CC(CO)C(O)C2O)c(=O)n1,-2.41,-3.19,-1.8994000000000004,-1.63,-1.07,-2.18,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DB4C0>,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,2,0,1,0,0,2,1,1,-1.99388,0.7799999999999998,0.5105999999999997,0.7800000000000002,1.34,0.22999999999999998,0.41612000000000005
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,2.16,2.36,1.3838999999999997,3.47,2.67,2.25,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DB530>,0,1,0,1,0,0,0,0,6,0,0,0,0,0,0,0,1,0,4,0,1,0,0,3,1,2,2.42678,0.19999999999999973,0.7761000000000005,1.31,0.5099999999999998,0.08999999999999986,0.2667799999999998
CCS(=O)(=O)c1cc(OC)c(OC)c(OC)c1,1.05,0.56,1.506,1.3,0.83,1.66,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DB5A0>,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,1.1712,0.49,0.45599999999999996,0.25,0.22000000000000008,0.6099999999999999,0.12119999999999997
COc1cc(S(=O)(=O)CCC(C)C)cc(OC)c1OC,2.12,1.96,2.5322000000000005,2.7,1.64,2.89,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DB610>,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,2.34444,0.16000000000000014,0.41220000000000034,0.5800000000000001,0.4800000000000002,0.77,0.22443999999999997
CCCS(=O)(=O)c1cc(OC)c(OC)c(OC)c1,1.56,1.06,1.8961,1.79,1.11,2.18,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DB680>,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,1.6072200000000003,0.5,0.33609999999999984,0.22999999999999998,0.44999999999999996,0.6200000000000001,0.04722000000000026
COc1cc(S(=O)(=O)CC(O)c2ccccc2)cc(OC)c1OC,1.65,0.73,2.2197000000000005,1.47,1.38,2.38,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DB6F0>,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,2,1.6359400000000002,0.9199999999999999,0.5697000000000005,0.17999999999999994,0.27,0.73,0.01405999999999974
CCCCN(C)CCS(=O)(=O)c1cc(OC)c(OC)c(OC)c1,2.05,1.24,2.218,1.98,1.38,2.77,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DB760>,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,1.9176000000000002,0.8099999999999998,0.16800000000000015,0.06999999999999984,0.6699999999999999,0.7200000000000002,0.13239999999999963
CCCCN(CCCC)CCS(=O)(=O)c1cc(OC)c(OC)c(OC)c1,3.55,2.72,3.388300000000002,3.45,2.09,4.1,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DB7D0>,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,3.1496600000000003,0.8299999999999996,0.16169999999999796,0.09999999999999964,1.46,0.5499999999999998,0.4003399999999995
CCN(CC)CCNC(=O)c1cc(Br)ccc1OC,3.2,2.85,2.5293,2.85,2.63,2.61,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DB840>,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2.69386,0.3500000000000001,0.6707000000000001,0.3500000000000001,0.5700000000000003,0.5900000000000003,0.5061400000000003
CCN(CC)CCNC(=O)c1cc(Cl)cc(Cl)c1,3.77,3.17,3.0650000000000013,3.17,3.31,3.2,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DB8B0>,0,1,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3.1830000000000007,0.6000000000000001,0.7049999999999987,0.6000000000000001,0.45999999999999996,0.5699999999999998,0.5869999999999993
CCOC(=O)C(C)Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1,4.58,4.95,4.603900000000004,4.95,3.4,4.75,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DB920>,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,1,3,0,3,4.530780000000001,0.3700000000000001,0.023900000000003807,0.3700000000000001,1.1800000000000002,0.16999999999999993,0.04921999999999915
COc1cc2c(c(OC)c1OC)-c1ccc(O)c(=O)cc1C(NC(=O)C(F)(F)F)CC2,1.82,2.23,3.111000000000001,4.29,1.21,2.74,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DB990>,0,1,0,1,0,3,0,1,0,0,0,3,0,0,0,0,3,1,0,0,0,0,3,3,0,2,2.7162,0.4099999999999999,1.291000000000001,2.4699999999999998,0.6100000000000001,0.9200000000000002,0.8962000000000001
CCNC(=O)NC(C)=O,-0.01,-0.05,-0.1480000000000001,-0.05,0.06,-0.5,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DBA00>,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13760000000000003,0.04,0.1380000000000001,0.04,0.06999999999999999,0.49,0.12760000000000002
C[N+](C)(C)Cc1cccc([N+](=O)[O-])c1.[Br-],-2.66,-2.66,-1.1949999999999974,,,,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DBA70>,0,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,-1.9274999999999989,0.0,1.4650000000000027,,,,0.7325000000000013
C[N+](C)(C)Cc1cccc(C(N)=O)c1.[Br-],-2.8,-2.48,-2.004299999999996,,,,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DBAE0>,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-2.242149999999998,0.31999999999999984,0.7957000000000036,,,,0.557850000000002
C[N+](C)(C)Cc1cccc(N)c1.[Br-],-2.5,-2.14,-1.5209999999999966,,,,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DBB50>,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,-1.8304999999999985,0.3599999999999999,0.9790000000000034,,,,0.6695000000000015
C[N+](C)(C)Cc1cccc(O)c1.[Br-],-2.4,-2.95,-1.3975999999999984,,,,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DBBC0>,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,-2.173799999999999,0.5500000000000003,1.0024000000000015,,,,0.22620000000000084
C[N+](C)(C)Cc1cccc(C(F)(F)F)c1.[Br-],-1.35,-1.51,-0.0843999999999993,,,,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DBC30>,0,0,0,1,0,4,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.7971999999999997,0.15999999999999992,1.2656000000000007,,,,0.5528000000000004
COc1cc2c(c(OC)c1OC)-c1ccc(=O)c(OC)cc1C(NC(=O)C(F)(F)F)CC2,2.08,2.91,3.4140000000000024,4.47,1.42,2.81,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DBCA0>,0,1,0,1,0,3,0,1,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3,3,0,2,3.0048000000000004,0.8300000000000001,1.3340000000000023,2.3899999999999997,0.6600000000000001,0.73,0.9248000000000003
COc1cccnc1CCCCNc1ncc(Cc2ccc(C)nc2)c(=O)[nH]1,2.58,2.34,2.902520000000001,2.69,1.49,1.97,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DBD10>,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,1,0,4,1,1,0,0,3,0,3,2.2785040000000003,0.2400000000000002,0.3225200000000008,0.10999999999999988,1.09,0.6100000000000001,0.30149599999999976
COc1ccc(C(=O)CCCC(=O)O)cc1Cl,2.17,2.64,2.7862,2.64,2.04,2.49,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DBD80>,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2.5192400000000004,0.4700000000000002,0.6162000000000001,0.4700000000000002,0.1299999999999999,0.3200000000000003,0.34924000000000044
Cc1cccc(O[Si]23OCCN(CCO2)CCO3)c1,0.15,0.1,1.18842,0.1,-0.05,3.3,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DBDF0>,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,1,0.927684,0.04999999999999999,1.0384200000000001,0.04999999999999999,0.2,3.15,0.7776839999999999
CNc1ccc(S(=O)(=O)N(C)C)cc1,1.43,0.68,0.9786,0.68,1.3,1.31,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DBE60>,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0.9897200000000002,0.7499999999999999,0.4513999999999999,0.7499999999999999,0.1299999999999999,0.11999999999999988,0.4402799999999998
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(Oc2ncc(C(F)(F)F)cc2Cl)c(Cl)c1,5.8,5.87,7.093000000000003,7.32,4.27,6.69,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DBED0>,0,3,0,2,0,8,0,2,1,0,0,3,0,0,0,0,1,0,1,0,1,0,0,3,0,3,6.248600000000001,0.07000000000000028,1.2930000000000028,1.5200000000000005,1.5300000000000002,0.8900000000000006,0.4486000000000008
COc1cc(Cc2cnc(N)nc2N)cc(O)c1O,-0.31,0.08,0.6516,0.34,0.32,1.04,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DBF40>,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,1,2,2,0,2,2,0,2,0,2,0.48632,0.39,0.9616,0.65,0.63,1.35,0.7963199999999999
CCCCCCN1CC(C(=O)OC)CC1=O,2.3,1.82,1.5881999999999996,1.82,1.52,1.62,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DC040>,0,1,1,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1.6736400000000002,0.47999999999999976,0.7118000000000002,0.47999999999999976,0.7799999999999998,0.6799999999999997,0.6263599999999996
Cc1nn(C)c(OCC(=O)c2ccccc2)c1C(=O)c1ccc(Cl)cc1Cl,3.69,4.97,4.528020000000003,5.38,3.29,5.16,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DC0B0>,0,0,0,2,2,2,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,0,3,4.665604,1.2799999999999998,0.8380200000000033,1.69,0.3999999999999999,1.4700000000000002,0.9756040000000001
Clc1cc(Cl)c(Oc2ccc(Cl)c(Cl)c2Cl)cc1Cl,7.01,7.08,7.3993,7.92,5.45,7.38,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DC120>,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,7.04586,0.07000000000000028,0.3893000000000004,0.9100000000000001,1.5599999999999996,0.3700000000000001,0.03586000000000045
Clc1ccc(Oc2ccc(Cl)c(Cl)c2Cl)c(Cl)c1,6.28,6.43,6.745900000000002,7.27,5.22,6.71,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DC190>,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,6.47518,0.14999999999999947,0.4659000000000013,0.9899999999999993,1.0600000000000005,0.4299999999999997,0.1951799999999997
Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1,6.72,7.08,7.399300000000001,7.92,5.45,7.38,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DC200>,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,7.04586,0.3600000000000003,0.6793000000000013,1.2000000000000002,1.2699999999999996,0.6600000000000001,0.3258600000000005
Clc1ccc(Oc2ccc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,6.82,7.08,7.3993,7.92,5.45,7.38,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DC270>,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,7.04586,0.2599999999999998,0.5792999999999999,1.0999999999999996,1.37,0.5599999999999996,0.22585999999999995
Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,7.28,7.72,8.0527,8.56,5.69,8.04,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DC2E0>,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,7.612540000000001,0.4399999999999995,0.7726999999999995,1.2800000000000002,1.5899999999999999,0.7599999999999989,0.3325400000000007
COC(=O)C(C)N(C(=O)Cc1ccccc1)c1c(C)cccc1C,3.4,3.69,3.440640000000002,3.06,3.64,4.13,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DC350>,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,2,3.592128,0.29000000000000004,0.04064000000000201,0.33999999999999986,0.2400000000000002,0.73,0.1921280000000003
Clc1cc2c(c(Cl)c1Cl)Oc1c(Cl)cccc1O2,6.39,6.92,6.198200000000001,6.92,4.09,5.78,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DC3C0>,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,3,0,2,5.9816400000000005,0.5300000000000002,0.19179999999999886,0.5300000000000002,2.3,0.6099999999999994,0.40835999999999917
CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,1.1,1.11,1.2851000000000004,0.41,0.79,1.13,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DC430>,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,1,0.9450200000000001,0.010000000000000009,0.18510000000000026,0.6900000000000002,0.31000000000000005,0.029999999999999805,0.15498
COC(=O)n1cc(F)c(=O)[nH]c1=O,-0.68,-0.63,-0.7097999999999998,1.36,0.1,-0.47,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DC4A0>,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,1,-0.06995999999999995,0.050000000000000044,0.029799999999999716,2.04,0.78,0.21000000000000008,0.6100400000000001
CC(C)COC(=O)n1cc(F)c(=O)[nH]c1=O,0.87,0.77,0.3163999999999998,2.76,1.08,0.72,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DC510>,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,1,1.1292799999999998,0.09999999999999998,0.5536000000000002,1.8899999999999997,0.21000000000000008,0.15000000000000002,0.25927999999999984
CN(C)CCn1nnnc1SCC1=C(C(=O)OCOC(=O)C(C)(C)C)N2C(=O)C(NC(=O)Cc3csc(N)n3)C2SC1,1.57,-0.63,0.3522000000000007,-1.9,1.79,1.52,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DC580>,0,2,2,0,0,0,1,1,7,0,0,0,0,0,2,0,2,0,5,0,1,0,1,4,1,2,0.2264400000000002,2.2,1.2177999999999993,3.4699999999999998,0.21999999999999997,0.050000000000000044,1.3435599999999999
Clc1cc(Cl)c(Oc2cc(Cl)c(Cl)cc2Cl)cc1Cl,6.72,7.08,7.3993,7.92,5.45,7.38,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DC5F0>,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,7.04586,0.3600000000000003,0.6793000000000005,1.2000000000000002,1.2699999999999996,0.6600000000000001,0.3258600000000005
NC(=O)CCCc1ccncc1,-0.09,0.34,0.8895999999999997,0.34,0.45,0.63,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DC660>,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.52992,0.43000000000000005,0.9795999999999997,0.43000000000000005,0.54,0.72,0.6199199999999999
Clc1cc2c(c(Cl)c1Cl)Oc1ccc(Cl)c(Cl)c1O2,6.74,7.56,6.8516,7.56,4.33,6.44,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DC6D0>,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,3,0,2,6.5483199999999995,0.8199999999999994,0.11160000000000014,0.8199999999999994,2.41,0.2999999999999998,0.19168000000000074
Clc1cc(Cl)c2c(c1)Oc1c(cc(Cl)c(Cl)c1Cl)O2,6.53,7.56,6.851600000000001,7.56,4.33,6.44,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DC740>,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,3,0,2,6.5483199999999995,1.0299999999999994,0.321600000000001,1.0299999999999994,2.2,0.08999999999999986,0.018319999999999226
Clc1cc(Cl)c2c(c1)Oc1cc(Cl)c(Cl)c(Cl)c1O2,6.4,7.56,6.8516,7.56,4.33,6.44,<rdkit.Chem.rdchem.Mol object at 0x00000184B99DC7B0>,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,3,0,2,6.5483199999999995,1.1599999999999993,0.4516,1.1599999999999993,2.0700000000000003,0.040000000000000036,0.14831999999999912
